Admin_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt
ANTI,ANTI-0027,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,25.79999924,66.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0027,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,25.79999924,66.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0027,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,25.79999924,66.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0026,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,23.39999962,72.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0026,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,23.39999962,72.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0026,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,23.39999962,72.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0026,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,23.39999962,72.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0026,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,23.39999962,72.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0026,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,23.39999962,72.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0026,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,23.39999962,72.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0026,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,23.39999962,72.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0026,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,5 - 7.5 min,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,23.39999962,72.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0026,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,23.39999962,72.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,False
ANTI,ANTI-0026,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,23.39999962,72.69999695,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,True
ANTI,ANTI-0018,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,22.10000038,81.69999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0018,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,22.10000038,81.69999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0018,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Visualization,<= 50 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,22.10000038,81.69999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0018,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,22.10000038,81.69999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0018,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,22.10000038,81.69999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0018,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,22.10000038,81.69999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0018,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,22.10000038,81.69999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0018,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,22.10000038,81.69999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0018,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,22.10000038,81.69999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0018,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,22.10000038,81.69999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0028,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252.0,BLJA,False,False,23.10000038,64.59999847,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0028,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,23.10000038,64.59999847,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0028,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,23.10000038,64.59999847,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0028,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,23.10000038,64.59999847,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0028,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102.0,YBCU,False,False,23.10000038,64.59999847,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0028,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,5 - 7.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,23.10000038,64.59999847,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0028,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,23.10000038,64.59999847,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0028,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,23.10000038,64.59999847,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0028,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,23.10000038,64.59999847,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0028,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Ruby-throated Hummingbird,Archilochus colubris,178032.0,83884.0,RTHU,False,False,23.10000038,64.59999847,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0028,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,23.10000038,64.59999847,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0028,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,23.10000038,64.59999847,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0028,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,7.5 - 10 min,Calling,50 - 100 Meters,False,Male,Carolina Chickadee,Poecile carolinensis,554383.0,265876.0,CACH,False,True,23.10000038,64.59999847,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0028,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,7.5 - 10 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,23.10000038,64.59999847,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0028,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,84936.0,DOWO,False,True,23.10000038,64.59999847,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0009,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Visualization,0,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,25.39999962,76.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0009,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,25.39999962,76.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0009,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,25.39999962,76.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0009,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Bluebird,Sialia sialis,179801.0,87184.0,EABL,False,False,25.39999962,76.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0009,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,25.39999962,76.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0009,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Visualization,0,True,Undetermined,Barn Swallow,Hirundo rustica,178448.0,87409.0,BARS,False,False,25.39999962,76.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0009,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,25.39999962,76.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0009,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,25.39999962,76.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0009,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Visualization,0,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,25.39999962,76.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0009,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Visualization,0,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,25.39999962,76.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0009,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,5 - 7.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,25.39999962,76.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0009,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,25.39999962,76.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0009,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,25.39999962,76.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0009,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,25.39999962,76.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0009,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,88394.0,NOMO,False,False,25.39999962,76.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0017,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,84936.0,DOWO,False,True,26.0,71.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0017,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,26.0,71.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0017,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,26.0,71.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0017,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,7.5 - 10 min,Visualization,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252.0,BLJA,False,False,26.0,71.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0017,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,26.0,71.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0017,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,26.0,71.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0017,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Visualization,0,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,26.0,71.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0017,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,7.5 - 10 min,Visualization,50 - 100 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252.0,BLJA,False,False,26.0,71.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0017,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,26.0,71.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0017,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,26.0,71.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0017,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,2.5 - 5 min,Calling,<= 50 Meters,False,Male,Carolina Chickadee,Poecile carolinensis,554383.0,265876.0,CACH,False,True,26.0,71.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,False
ANTI,ANTI-0017,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,26.0,71.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0017,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803.0,EATO,False,True,26.0,71.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
ANTI,ANTI-0017,Grassland,2018,7/16/2018,1/0/1900,1/0/1900,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,26.0,71.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,True
